CreateDate,Tweet,User
Tue Mar 20 22:41:10 +0000 2018,"RT @charlesmilander: Watch Circuit Breaker Live on YouTube at 4PM ET today
https://t.co/CUDGC123Um from 0-100k followers, want to know? htt…",alberto_perez30
Tue Mar 20 22:40:07 +0000 2018,"RT @charlesmilander: Californians want tech companies to step up     – CNET
https://t.co/Zg18kO6qKN from 0-100k followers, want to know? ht…",alberto_perez30
Tue Mar 20 22:39:01 +0000 2018,"RT @charlesmilander: How to turn off Bixby on the Samsung Galaxy S9, S8, and Note 8. https://t.co/p7QqdfbxCo #charlesmilander #boss #busine…",alberto_perez30
Tue Mar 20 22:37:29 +0000 2018,"RT @charlesmilander: Panasonic Lumix GX9
https://t.co/pns5S3xyFJ from 0-100k followers, want to know? https://t.co/gUavOl03cF https://t.co/…",alberto_perez30
Tue Mar 20 22:36:00 +0000 2018,"RT @charlesmilander: Google despliega nueva versión web de Play Store, con interesantes cambios. https://t.co/r22fKAl47P  #charlesmilander…",alberto_perez30
Tue Mar 20 22:35:12 +0000 2018,"RT @charlesmilander: These apps will ensure you don't spend Galentine's Day alone     – CNET
https://t.co/7EudHjdXaG from 0-100k followers,…",alberto_perez30
Tue Mar 20 22:33:52 +0000 2018,RT @charlesmilander: Excelente libro te lo recomiendo x 0.99 centavos por tiempo limitado: Prepárate para Conquistar: Una guía práctica que…,alberto_perez30
Tue Mar 20 22:32:24 +0000 2018,"RT @charlesmilander: Panasonic’s new $999 GX9 is a mirrorless camera for monochrome film lovers
https://t.co/rycCstOQ19 from 0-100k followe…",alberto_perez30
Tue Mar 20 22:30:51 +0000 2018,RT @charlesmilander: Real leadership is being the person others will gladly and confidently follow. #charlesmilander #boss #business #quote…,alberto_perez30
Tue Mar 20 19:15:44 +0000 2018,"RT @FrankAlmonteUS: Pero yo confío en tu gran amor; mi corazón se alegra en tu salvación. Salmo 13:5 
#FrankAlmonte #Dios #Fe #Amor #Salvac…",alberto_perez30
Tue Mar 20 14:00:12 +0000 2018,"RT @charlesmilander: Russia could block access to YouTube over opposition video     – CNET
https://t.co/mEh7Gw5Wi0 from 0-100k followers, w…",alberto_perez30
Tue Mar 20 13:59:02 +0000 2018,RT @charlesmilander: No tienes que tener una posición de altura para poder ser un líder. #charlesmilander #emprendedores #business #trabajo…,alberto_perez30
Tue Mar 20 13:57:54 +0000 2018,"RT @charlesmilander: Fiat Chrysler sent an over-the-air update that is causing Uconnect to endlessly reboot
https://t.co/uQ2qJVZPPv from 0-…",alberto_perez30
Tue Mar 20 12:40:47 +0000 2018,RT @FrankAlmonteUS: El señor es un Dios eterno. Isaías 40:28 #FrankAlmonte #confianza #amor #Dios https://t.co/zhNMSqK9pF,alberto_perez30
Tue Mar 20 11:43:34 +0000 2018,"RT @charlesmilander: Facebook pushes personal posts with new Lists feature     – CNET
https://t.co/7Dai8mWahA from 0-100k followers, want t…",alberto_perez30
Tue Mar 20 10:26:28 +0000 2018,"RT @charlesmilander: MetaMatrix: Squat-Stance Stacker
https://t.co/pfSRwuPIXM #buyinghealth #charlesmilander #Entrepreneur #nyc #newyork ht…",alberto_perez30
Fri Mar 23 19:01:33 +0000 2018,Where Will Amazon Build HQ2 in Detroit? https://t.co/BEBorFqzTZ #Amazon #headquarters #detroit,ThinkTank313
Fri Mar 23 16:01:23 +0000 2018,$40 Million in New Downtown Property Taxes https://t.co/Ro9xvUj3Ph #downtown #detroit #taxes #building #improvements,ThinkTank313
Fri Mar 23 13:01:41 +0000 2018,Five Crazy Ideas for Detroit https://t.co/9fowjxjE7c #detroit #improvement #downtown,ThinkTank313
Thu Mar 22 19:01:34 +0000 2018,Empty Seats at Detroit Pistons Home Opener https://t.co/6DW8gFIex9 #pistons #detroit #basketball #empty,ThinkTank313
Thu Mar 22 16:01:28 +0000 2018,Detroit-Based Drew League Player Starts Training Camp for Locals https://t.co/qhv7ndFjiT #detroit #baskeball #drewleague #bkil,ThinkTank313
Thu Mar 22 13:01:13 +0000 2018,WOK – A Fresh Take on Asian Cooking https://t.co/KWftKwjWRe #foodie #asian #glutenfree #local #detroit #fresh,ThinkTank313
Wed Mar 21 19:01:42 +0000 2018,"Little Known Things About Detroit: Detroit, City of Champions https://t.co/DMZrxESTUk #didyouknow #facts #detroit #history #culture",ThinkTank313
Wed Mar 21 16:01:28 +0000 2018,2nd Little Known Things About Detroit: The Purple Gang https://t.co/hqn4YKgKKZ #didyouknow #facts #detroit #history #culture,ThinkTank313
Wed Mar 21 13:01:15 +0000 2018,3rd Little Known Things About Detroit: The Woodward Plan https://t.co/YyOnNmtkkf #didyouknow #facts #detroit #history #culture,ThinkTank313
Tue Mar 20 19:01:19 +0000 2018,4th Little Known Things About Detroit: Detroit’s Chinatown https://t.co/aq4orSHXNM #didyouknow #facts #detroit #history #culture,ThinkTank313
Tue Mar 20 16:01:32 +0000 2018,5th Little Known Things About Detroit: Detroit’s Underground City https://t.co/xBsH9w6vsI #didyouknow #facts #detroit #history #culture,ThinkTank313
Tue Mar 20 13:01:10 +0000 2018,There are 5 Little Known Things About Detroit https://t.co/2hi76pcLIR #didyouknow #facts #detroit #history #culture,ThinkTank313
Mon Mar 19 19:00:46 +0000 2018,The Top 4 Most Common Misconceptions on Mobility at the Gym https://t.co/XJzEVbrtiZ #gymrat #fitlife #fitnesstips,ThinkTank313
Mon Mar 19 16:00:45 +0000 2018,Wayne County Drafts New Regional Transit Plan https://t.co/WqExaSeibH #Detroit #WayneCounty #Detroit #PublicTransit,ThinkTank313
Mon Mar 19 13:10:25 +0000 2018,How Many Uber Rides Can a QLine Buy? https://t.co/RzNEmMPatf #Uber #transportation #sharedrides,ThinkTank313
Fri Mar 16 21:01:12 +0000 2018,The Big Brothers and Sisters of Children in Foster Care https://t.co/vGWdxe07B7 #nonprofit #givingback #charity… https://t.co/G0mONniqRg,ThinkTank313
Fri Mar 16 17:01:42 +0000 2018,Bars and Restaurants Coming Soon to Detroit https://t.co/us0srn9kr0 #foodie #detroit #restaurants #eaters,ThinkTank313
Fri Mar 16 13:01:25 +0000 2018,Featured Profile: Ken Weise https://t.co/ui46G7wdOL #feature #detroit #inspiring,ThinkTank313
Thu Mar 15 21:01:07 +0000 2018,The Debunking Gladiators of Vegetarianism Myths https://t.co/WgCoPYxgDd #vegan #vegetarian #health #diet,ThinkTank313
Thu Mar 15 17:01:38 +0000 2018,Detroit Beer City https://t.co/myypdXcvp3 #beer #detroit #downtown,ThinkTank313
Thu Mar 15 13:01:10 +0000 2018,The Most Recently Opened Bars and Restaurants in Detroit https://t.co/8Z5AgmS6GX #bars #restaurants #detroit #new #hotspot #downtown,ThinkTank313
Wed Mar 14 21:01:10 +0000 2018,Detroit is a 300 Year Old Startup https://t.co/FL6jxPHBat #detroit #history #startup,ThinkTank313
Wed Mar 14 17:01:24 +0000 2018,Grosse Pointe Bistro Is Any Detroiter's Dessert Goals https://t.co/u8GaUO91ve #foodie #detroit #dessert #hotchocolate,ThinkTank313
Wed Mar 14 13:01:24 +0000 2018,Insilico: Aiding the Birth of Silicon Valley in Detroit https://t.co/kQfelJ7RtQ #siliconvalley #technology #detroit,ThinkTank313
Tue Mar 13 21:01:06 +0000 2018,The York Project: Branding With A Cause https://t.co/2TnBco6hPe #charity #toiletry #givingback #community #homeless,ThinkTank313
Tue Mar 13 17:01:03 +0000 2018,European-style Retail Promenade Coming to Foxtown https://t.co/NcXV0sQa0z #detroit #foxtown #european #housing,ThinkTank313
Tue Mar 13 13:01:00 +0000 2018,Women Rising; The Powerhouse Behind DITNB's Fashion https://t.co/rywJHrOYRK #fashion #detroit #thenewblack,ThinkTank313
Mon Mar 12 21:00:28 +0000 2018,A Vacant Manhattan in Detroit https://t.co/9nE402OuVS #detroit #development #land #improvements,ThinkTank313
Mon Mar 12 19:00:46 +0000 2018,Top 7 Local Foodies That You Should Be Following https://t.co/QJq2CrSU1G #foodies #Instagramworthy #foodforthought #follow #detroit,ThinkTank313
Mon Mar 12 17:00:45 +0000 2018,Neighborhood to Watch - Rivertown https://t.co/Zp4OYH79tL #neighborhood #detroit #renovation,ThinkTank313
Fri Mar 09 22:01:02 +0000 2018,Three Simple Ideas to Improve Detroit's Public Transportation https://t.co/T1QcI4H5PU #transportation #ideas #Detroit #public,ThinkTank313
Fri Mar 09 18:01:33 +0000 2018,On the Other Side of the Viewfinder - Reel Clever Films https://t.co/7Zexz30CGQ #film #videography #production,ThinkTank313
Fri Mar 09 14:01:37 +0000 2018,In the Hot Seat: Interview with Bikram Yoga Ferndale's Andrea Davis https://t.co/u7g1tMTPsX #bikram #yoga #ferndale #practice,ThinkTank313
Thu Mar 08 22:12:01 +0000 2018,"In honor of #InternationalWomensDay, Think313 featured the local Detroit entrepreneur that started Détroit is the N… https://t.co/xAUYlAQzsY",ThinkTank313
Thu Mar 08 22:01:00 +0000 2018,5 Great Gifts Ideas from Detroit Grooming Co. https://t.co/8WPd0HVec7 #detroit #mensgrooming #cleancut #valentines… https://t.co/ZZgpHS5fAI,ThinkTank313
Thu Mar 08 18:01:38 +0000 2018,Made in Detroit: Percentage of Homegrown Residents Highest in the Motor City https://t.co/MoK7bFB3iD #detroit… https://t.co/WdLJjO2Rif,ThinkTank313
Thu Mar 08 14:01:37 +0000 2018,More Vertical Residential Coming to Downtown Detroit https://t.co/iwfcOXAJIG #downtown #detroit #residential #homes… https://t.co/ggnEtvpFDS,ThinkTank313
Wed Mar 07 22:01:03 +0000 2018,The State of Manufacturing 2018 https://t.co/O9PhMfCo4h @jmjphillip   #manufacturing #2018 #newyear #detroit #troy,ThinkTank313
Wed Mar 07 18:01:39 +0000 2018,Detroit Residential Property Values on the Rise https://t.co/kWAoLrJGTK #detroit #residential #increased #value,ThinkTank313
Wed Mar 07 14:01:18 +0000 2018,"Grey Ghost's Whisky Plundering Pirate, Will Lee https://t.co/765TyzGKV5 #Detroit #restaurant #drinks #whiskey #food",ThinkTank313
Tue Mar 06 22:00:57 +0000 2018,Featured Profile: Nick Shafer - US Army Captain https://t.co/Wsusx9V0LG #army #captain #careers #featured,ThinkTank313
Tue Mar 06 18:01:21 +0000 2018,Big Sean Fills Big Need Downtown https://t.co/mWAcsco4je @BigSean @EmagineTheatres #detroit #emagine #movies #downtown #detroit #rebirth,ThinkTank313
Tue Mar 06 14:01:09 +0000 2018,The Simple Benefits of CrossFit With Rise Athletics https://t.co/ZyNniZBF4d #crossfit #benefits #exercise,ThinkTank313
Mon Mar 05 22:00:39 +0000 2018,Detroiters Spend $2.6 Billion Annually in Suburbs https://t.co/TdjmouHWXZ #detroit #suburb #goods #services,ThinkTank313
Mon Mar 05 18:00:59 +0000 2018,A Holistic Approach to Skin and Health https://t.co/Schit8zNw7 #health #coach #holistic,ThinkTank313
Mon Mar 05 14:00:27 +0000 2018,Legally Speaking- An Interview With Wade Fink https://t.co/zwGBYs3Ho7 #criminal #lawyers #detroit #michigan,ThinkTank313
Fri Mar 02 23:00:58 +0000 2018,The Top 4 Most Common Misconceptions on Mobility at the Gym https://t.co/XJzEVbrtiZ #gymrat #fitlife #fitnesstips,ThinkTank313
Fri Mar 02 20:01:30 +0000 2018,Detroit: Home of Deliciousness https://t.co/NcFD9Fk4xG #food #foodie #detroitfinds #detroit,ThinkTank313
Fri Mar 02 17:02:11 +0000 2018,How Many Uber Rides Can a QLine Buy? https://t.co/RzNEmMPatf #Uber #transportation #sharedrides,ThinkTank313
Thu Mar 01 23:00:54 +0000 2018,Legally Speaking- An Interview With Wade Fink https://t.co/mDHD56mQe5 #law #firm #defense #lawyer #civil,ThinkTank313
Thu Mar 01 20:01:30 +0000 2018,"Transforme""D"" https://t.co/faarjihrro #transformation #rejuvination #downtown #detroit",ThinkTank313
Thu Mar 01 17:02:05 +0000 2018,Where Will Amazon Build HQ2 in Detroit? https://t.co/BEBorFqzTZ #Amazon #headquarters #detroit,ThinkTank313
Wed Feb 28 23:01:00 +0000 2018,Featured Profile: Nick Shafer – US Army Captain https://t.co/Wsusx9V0LG #army #captain #careers #featured,ThinkTank313
Wed Feb 28 20:01:43 +0000 2018,Gamers Rejoice! Downtown Detroit To Get New Barcade https://t.co/s5JiqM24xp #gamer #detroit #downtown #barlife,ThinkTank313
Wed Feb 28 17:01:59 +0000 2018,$40 Million in New Downtown Property Taxes https://t.co/Ro9xvUj3Ph #downtown #detroit #taxes #building #improvements,ThinkTank313
Tue Feb 27 23:00:53 +0000 2018,The State of Manufacturing 2018 https://t.co/O9PhMfCo4h @jmjphillip  #manufacturing #2018 #newyear #detroit #troy,ThinkTank313
Tue Feb 27 20:01:32 +0000 2018,Detroit Ranks Fourth In Comeback Downtown Cities https://t.co/6Gyih1GkKE #comeback #downtown #detroit #city,ThinkTank313
Tue Feb 27 17:02:02 +0000 2018,Five Crazy Ideas for Detroit https://t.co/9fowjxjE7c #detroit #improvement #downtown,ThinkTank313
Mon Feb 26 23:00:45 +0000 2018,Detroit Residential Property Values on the Rise https://t.co/kWAoLrJGTK #detroit #residential #increased #value,ThinkTank313
Mon Feb 26 20:01:26 +0000 2018,Build It &amp; They Will Come: Detroit Construction &amp; Development https://t.co/J1ppY4p53K #development #detroit #downtown #improvements,ThinkTank313
Mon Feb 26 17:01:52 +0000 2018,Empty Seats at Detroit Pistons Home Opener https://t.co/6DW8gFIex9 #pistons #detroit #basketball #empty,ThinkTank313
Fri Feb 23 19:01:23 +0000 2018,"1st Little Known Things About Detroit: Detroit, City of Champions https://t.co/DMZrxESTUk #didyouknow #facts #detroit #history #culture",ThinkTank313
Fri Feb 23 16:01:36 +0000 2018,2nd Little Known Things About Detroit: The Purple Gang https://t.co/hqn4YKgKKZ #didyouknow #facts #detroit #history #culture,ThinkTank313
Fri Feb 23 13:01:23 +0000 2018,3rd Little Known Things About Detroit: The Woodward Plan https://t.co/YyOnNmtkkf #didyouknow #facts #detroit #history #culture,ThinkTank313
Thu Feb 22 19:01:21 +0000 2018,4th Little Known Things About Detroit: Detroit's Chinatown https://t.co/aq4orSHXNM #didyouknow #facts #detroit #history #culture,ThinkTank313
Thu Feb 22 16:01:35 +0000 2018,5th Little Known Things About Detroit: Detroit's Underground City https://t.co/xBsH9w6vsI #didyouknow #facts #detroit #history #culture,ThinkTank313
Thu Feb 22 13:01:28 +0000 2018,There are 5 Little Known Things About Detroit https://t.co/2hi76pcLIR #didyouknow #facts #detroit #history #culture,ThinkTank313
Wed Feb 21 19:02:01 +0000 2018,Detroit-Based Drew League Player Starts Training Camp for Locals https://t.co/qhv7ndFjiT #detroit #baskeball #drewleague #bkil,ThinkTank313
Wed Feb 21 16:01:44 +0000 2018,Top 7 Local Foodies That You Should Be Following https://t.co/QJq2CrSU1G #foodies #Instagramworthy #foodforthought #follow #detroit,ThinkTank313
Wed Feb 21 13:01:28 +0000 2018,The Most Recently Opened Bars and Restaurants in Detroit https://t.co/8Z5AgmS6GX #bars #restaurants #detroit #new #hotspot #downtown,ThinkTank313
Tue Feb 20 19:01:24 +0000 2018,WOK - A Fresh Take on Asian Cooking https://t.co/KWftKwjWRe #foodie #asian #glutenfree #local #detroit #fresh,ThinkTank313
Tue Feb 20 16:01:36 +0000 2018,The Big Brothers and Sisters of Children in Foster Care https://t.co/vGWdxe07B7 #nonprofit #givingback #charity… https://t.co/z9oywmGmCJ,ThinkTank313
Tue Feb 20 13:01:21 +0000 2018,The York Project: Branding With A Cause https://t.co/zhtIPfnAu9 #community #homeless #donation #cause,ThinkTank313
Mon Feb 19 19:01:19 +0000 2018,The Top 4 Most Common Misconceptions on Mobility at the Gym https://t.co/XJzEVbrtiZ #gymrat #fitlife #fitnesstips,ThinkTank313
Mon Feb 19 16:01:32 +0000 2018,Detroit is a 300 Year Old Startup https://t.co/FL6jxPHBat #detroit #history #startup,ThinkTank313
Mon Feb 19 13:01:27 +0000 2018,Grosse Pointe Bistro Is Any Detroiter's Dessert Goals https://t.co/u8GaUO91ve #foodie #detroit #dessert #hotchocolate,ThinkTank313
Fri Feb 16 23:00:59 +0000 2018,Bars and Restaurants Coming Soon to Detroit https://t.co/us0srn9kr0 #foodie #detroit #restaurants #eaters,ThinkTank313
Fri Feb 16 20:01:29 +0000 2018,Neighborhood to Watch - Rivertown https://t.co/Zp4OYH79tL #neighborhood #detroit #renovation,ThinkTank313
Fri Feb 16 17:01:49 +0000 2018,In the Hot Seat: Interview with Bikram Yoga Ferndale's Andrea Davis https://t.co/u7g1tMTPsX #bikram #yoga #ferndale #practice,ThinkTank313
Thu Feb 15 23:00:54 +0000 2018,Featured Profile: Ken Weise https://t.co/ui46G7wdOL #feature #detroit #inspiring,ThinkTank313
Thu Feb 15 20:01:35 +0000 2018,Insilico: Aiding the Birth of Silicon Valley in Detroit https://t.co/kQfelJ7RtQ #siliconvalley #technology #detroit,ThinkTank313
Thu Feb 15 17:01:40 +0000 2018,More Vertical Residential Coming to Downtown Detroit https://t.co/iwfcOXAJIG #downtown #detroit #residential #homes… https://t.co/wPIZOyQ2pk,ThinkTank313
Wed Feb 14 23:00:56 +0000 2018,The Debunking Gladiators of Vegetarianism Myths https://t.co/WgCoPYxgDd #vegan #vegetarian #health #diet,ThinkTank313
Wed Feb 14 20:01:36 +0000 2018,The York Project: Branding With A Cause https://t.co/2TnBco6hPe #charity #toiletry #givingback #community #homeless,ThinkTank313
Wed Feb 14 17:01:49 +0000 2018,"Grey Ghost's Whisky Plundering Pirate, Will Lee https://t.co/765TyzGKV5 #Detroit #restaurant #drinks #whiskey #food",ThinkTank313
Tue Feb 13 23:00:57 +0000 2018,A Vacant Manhattan in Detroit https://t.co/9nE402OuVS #detroit #development #land #improvements,ThinkTank313
